uid,title,authors,source,year,doi,times_cited,author_keywords,document_type,wos_url,search_source
WOS:000800583200001,Barriers to older Pacific peoples' participation in the health-care system in Aotearoa New Zealand,"Neville, Stephen; Wrapson, Wendy; Savila, Faasisila; Napier, Sara; Paterson, Janis; Dewes, Ofa; Soon, Hoy Neng Wong; Tautolo, El-Shadan",JOURNAL OF PRIMARY HEALTH CARE,2022,10.1071/HC21146,12,CALD (Culturally and linguistically diverse); co-researchers; Gerontology; health equity; health-care access; healthy ageing; older people; participatory action research,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000800583200001&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
WOS:000802921800007,Care Received and Unmet Care Needs Among Older Parents in Biological and Step Families,"Patterson, Sarah E.; Schoeni, Robert F.; Freedman, Vicki A.; Seltzer, Judith A.",JOURNALS OF GERONTOLOGY SERIES B-PSYCHOLOGICAL SCIENCES AND SOCIAL SCIENCES,2022,10.1093/geronb/gbab178,26,Adult children; Caregiving; Family structure; Parents; Step families,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000802921800007&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
WOS:000802921800008,Examining Consequences Related to Unmet Care Needs Across the Long-Term Care Continuum,"Morales, Meghan Jenkins; Robert, Stephanie A.",JOURNALS OF GERONTOLOGY SERIES B-PSYCHOLOGICAL SCIENCES AND SOCIAL SCIENCES,2022,10.1093/geronb/gbab210,13,Caregiving; Formal care; Long-term services and supports; Residential care,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000802921800008&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
WOS:000799744700001,The use of out-of-hours primary care during the first year of the COVID-19 pandemic,"Ramerman, Lotte; Rijpkema, Corinne; Bos, Nanne; Flinterman, Linda E.; Verheij, Robert A.",BMC HEALTH SERVICES RESEARCH,2022,10.1186/s12913-022-08096-x,15,After-hours care; Primary health care; COVID-19; Health services; Electronic health records,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000799744700001&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
WOS:000807994500010,Care poverty among older adults in East Asia: A comparison of unmet care needs between China and Taiwan,"Hu, Bo; Chou, Yueh-Ching",ARCHIVES OF GERONTOLOGY AND GERIATRICS,2022,10.1016/j.archger.2022.104738,13,Welfare state; Long -term care; Unmet need; Care poverty; Andersen ?s behavior model; Comparative study; East Asia,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000807994500010&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
WOS:000810926100001,Unmet Needs in Patients With Heart Failure: The Importance of Palliative Care in a Heart Failure Clinic,"Gonzalez-Jaramillo, Valentina; Maessen, Maud; Luethi, Nora; Guyer, Jelena; Hunziker, Lukas; Eychmuller, Steffen; Zambrano, Sofia C.",FRONTIERS IN CARDIOVASCULAR MEDICINE,2022,10.3389/fcvm.2022.866794,14,heart failure; palliative care; patient-centered care; qualitative study; multidisciplinary team; quality of care; care delivery,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000810926100001&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
WOS:000811785700001,Associations Between Use of Paid Help and Care Experiences Among Medicare-Medicaid Enrolled Older Adults With and Without Dementia,"Fabius, Chanee D.; Okoye, Safiyyah M.; Mulcahy, John; Burgdorf, Julia G.; Wolff, Jennifer L.",JOURNALS OF GERONTOLOGY SERIES B-PSYCHOLOGICAL SCIENCES AND SOCIAL SCIENCES,2022,10.1093/geronb/gbac072,14,Cognitive impairment; Home care; Social determinants of health,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000811785700001&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
WOS:000812491300001,"Late effects, long-term problems and unmet needs of cancer survivors","Schmidt, Martina E.; Goldschmidt, Siri; Hermann, Silke; Steindorf, Karen",INTERNATIONAL JOURNAL OF CANCER,2022,10.1002/ijc.34152,113,cancer survivorship; patient-reported outcomes; quality of life; supportive care,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000812491300001&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
WOS:000820531000007,Experiences and Needs of Families Caring for Children and Adolescents With Chronic Kidney Disease: A meta-Synthesis,"Wee, Li Xuan; Tan, Pamela Shu Teng; Chen, Hui-Chen",JOURNAL OF PEDIATRIC NURSING-NURSING CARE OF CHILDREN & FAMILIES,2022,10.1016/j.pedn.2021.12.028,17,Child; Chronic kidney disease; Coping; Experience; Family; Needs,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000820531000007&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
WOS:000826763300001,Socioeconomic inequality of long-term care for older people with and without dementia in England,"Hu, Bo; Read, Sanna; Wittenberg, Raphael; Brimblecombe, Nicola; Rodrigues, Ricardo; Banerjee, Sube; Dixon, Josie; Robinson, Louise; Rehill, Amritpal; Fernandez, Jose-Luis",AGEING & SOCIETY,2024,10.1017/S0144686X22000885,18,socioeconomic inequality; inequity; long-term care; older people; dementia; England,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000826763300001&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
WOS:000823401900002,The relationship between unmet need for home and community-based services and health and community living outcomes,"Chong, Natalie; Akobirshoev, Ilhom; Caldwell, Joseph; Kaye, H. Stephen; Mitra, Monika",DISABILITY AND HEALTH JOURNAL,2022,10.1016/j.dhjo.2021.101222,59,Home and community-based services; Unmet need; Health; Community living,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000823401900002&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
WOS:000838321900001,Relationship between unmet needs for assistance and healthy aging among disabled older adults in China,"Cao, Yang; Feng, Yuxin; Luo, Yaling",FRONTIERS IN PUBLIC HEALTH,2022,10.3389/fpubh.2022.914313,8,unmet needs; health; activities of daily living; cognition; participation,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000838321900001&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
WOS:000838969600001,"COVID-19 and Perceived Changes to Quality of Life, Anxiety, Depression, and Loneliness in Autistic and Other Neurodivergent UK Adults","Capp, Simone J.; Mason, David; Colvert, Emma; Agnew-Blais, Jessica; Happe, Francesca",AUTISM IN ADULTHOOD,2022,10.1089/aut.2021.0078,7,autistic adults; neurodivergence; ADHD; quality of life; mental health; coronavirus,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000838969600001&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
WOS:000838687000001,Care Needs Profiles and Their Association with Caregiver Strain among Community-Dwelling Older Adults with Cognitive Impairment,"Sung, Pildoo; Chan, Angelique Wei-Ming",DEMENTIA AND GERIATRIC COGNITIVE DISORDERS,2022,10.1159/000525999,5,Care need profiles; Cognitive impairment; Caregiver strain; Latent class analysis; Singapore,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000838687000001&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
WOS:001096146600010,Generation of Cascades of Care for Diabetes and Hypertension Care Continuum in Cambodia: Protocol for a Population-Based Survey Protocol,"Te, Vannarath; Wouters, Edwin; Buffel, Veerle; Van Damme, Wim; van Olmen, Josefien; Ir, Por",JMIR RESEARCH PROTOCOLS,2022,10.2196/36747,5,diabetes; hypertension; cascade of care; implementation research; care models; population-based survey; continuum of care,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:001096146600010&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
WOS:000851146000001,Study on the Measurement and Influencing Factors of Care Service Demand of Disabled Elderly in Urban and Rural China,"Jiang, Haixia; Xiao, Suhua; Hu, Hongwei; He, Haotian",INTERNATIONAL JOURNAL OF ENVIRONMENTAL RESEARCH AND PUBLIC HEALTH,2022,10.3390/ijerph191711112,26,population aging; urban and rural disability elderly; disadvantaged families; care service demand; MIMIC structural equation model,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000851146000001&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
WOS:000854407700001,Telehealth for geriatric post-emergency department visits to promote age-friendly care,"McQuown, Colleen M.; Snell, Kristina T.; Abbate, Lauren M.; Jetter, Ethan M.; Blatnik, Jennifer K.; Ragsdale, Luna C.",HEALTH SERVICES RESEARCH,2023,10.1111/1475-6773.14058,22,caregivers; emergency medicine; geriatrics; house calls; military personnel; telemedicine; veterans,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000854407700001&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
WOS:000858486500001,Self-reported needs of people living with psychotic disorders: Results from the Australian national psychosis survey,"Migliorini, Christine; Fossey, Ellie; Harvey, Carol",FRONTIERS IN PSYCHIATRY,2022,10.3389/fpsyt.2022.1013919,8,needs assessment; psychotic disorders; health systems-community; planning-community health; outcome and process assessment; patient preference; delivery of health care,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000858486500001&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
WOS:000881180100001,Unmet Care Needs and Uncertainty in Patients Newly Diagnosed with Breast Cancer,"Chen, Li-Wei; Chou, Hsu-Huan; Wang, Shih-Yung; Shih, Whei-Mei",HEALTHCARE,2022,10.3390/healthcare10112148,12,breast cancer; unmet care needs; uncertainty,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000881180100001&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
WOS:000890533200001,Patterns of Unmet Needs With Assistance for Self-Care Activities at the End of Life by Place of Death Among Older Adults,"Ercin Swearinger, Hazal; Lapham, Jessica",AMERICAN JOURNAL OF HOSPICE & PALLIATIVE MEDICINE,2023,10.1177/10499091221127427,7,end of life; unmet needs; self-care; hospice care; place of death; older adults,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000890533200001&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
WOS:000873567901059,AGE GROUP-SPECIFIC DETERMINANTS OF MENTAL ILLNESS AND UNMET SUPPORT NEEDS AMONG CANADIANS AFTER THE FIRST COVID-19 WAVE,"Stewart, S. Evelyn; Best, John R.; Selles, Robert; Naqqash, Zainab; Lin, Boyee; Westwell-Roper, Clara; Vallani, Tanisha; Ewing, Elise; Samji, Hasina",JOURNAL OF THE AMERICAN ACADEMY OF CHILD AND ADOLESCENT PSYCHIATRY,2022,10.1016/j.jaac.2022.09.213,0,,Abstract,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000873567901059&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
WOS:000896202500001,Perceived Support Needs of School-Aged Young People on the Autism Spectrum and Their Caregivers,"Evans, Kiah; Whitehouse, Andrew J. O.; D'Arcy, Emily; Hayden-Evans, Maya; Wallace, Kerry; Kuzminski, Rebecca; Thorpe, Rebecca; Girdler, Sonya; Milbourn, Benjamin; Bolte, Sven; Chamberlain, Angela",INTERNATIONAL JOURNAL OF ENVIRONMENTAL RESEARCH AND PUBLIC HEALTH,2022,10.3390/ijerph192315605,10,Autism Spectrum Disorder; assessment; diagnosis; goal setting; intervention planning; support needs,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000896202500001&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
WOS:001410340600039,Study protocol: Type III hybrid effectiveness-implementation study implementing Age-Friendly evidence-based practices in the VA to improve outcomes in older adults,"Piazza, Kirstin Manges; Ashcraft, Laura Ellen; Rose, Liam; Hall, Daniel E.; Brown, Rebecca T.; Bowen, Mary Elizabeth (Libbey); Mavandadi, Shahrzad; Brecher, Alison C.; Keddem, Shimrit; Kiosian, Bruce; Long, Judith A.; Werner, Rachel M.; Burke, Robert E.",IMPLEMENTATION SCIENCE COMMUNICATIONS,2023,10.1186/s43058-023-00431-5,15,Implementation science; Veterans Health Administration; Veterans; Age-friendly; Geriatrics; Age-friendly healthcare system,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:001410340600039&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
WOS:000895844000001,'How shall we handle this situation?' Social workers' discussions about risks during the COVID-19 pandemic in Swedish elder care,"Osterholm, Johannes; Olaison, Anna; Larsson, Annika Taghizadeh",HEALTH RISK & SOCIETY,2023,10.1080/13698575.2022.2154323,6,Case conferences; Case talk; COVID-19; Risk management; Social work,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000895844000001&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
WOS:000899231000003,Artificial intelligence in elderly healthcare: A scoping review,"Ma, Bingxin; Yang, Jin; Wong, Frances Kam Yuet; Wong, Arkers Kwan Ching; Ma, Tingting; Meng, Jianan; Zhao, Yue; Wang, Yaogang; Lu, Qi",AGEING RESEARCH REVIEWS,2023,10.1016/j.arr.2022.101808,112,Artificial intelligence; Elderly healthcare; Scoping review,Review,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000899231000003&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
WOS:000831001500001,Gender differences in access to community-based care: a longitudinal analysis of widowhood and living arrangements,"Ilinca, Stefania; Rodrigues, Ricardo; Fors, Stefan; Zolyomi, Eszter; Jull, Janet; Rehnberg, Johan; Vafaei, Afshin; Phillips, Susan",EUROPEAN JOURNAL OF AGEING,2022,10.1007/s10433-022-00717-y,9,Long-term care; Bereavement; Informal caregiving; Europe; REWB models,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000831001500001&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
WOS:000912202800001,Patient Preferences in the Management of Hidradenitis Suppurativa: Results of a Multinational Discrete Choice Experiment in Europe,"Willems, Damon; Hinzpeter, Eva-Lotta; Van der Zee, Hessel H.; Sayed, Christopher J.; Ingram, John R.; Beaudart, Charlotte; Evers, Silvia M. A. A.; Hiligsmann, Mickael",PATIENT-PATIENT CENTERED OUTCOMES RESEARCH,2023,10.1007/s40271-022-00614-7,16,,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000912202800001&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
WOS:000839511100001,Unmet Needs and Associated Factors among Community-living Older People with Disability in China: 2005-2014,"Cao, Yang; Feng, Zhanlian; Mor, Vincent; Du, Peng",JOURNAL OF AGING & SOCIAL POLICY,2023,10.1080/08959420.2022.2110806,11,Unmet need; under-met need; completely unmet need; disability; elderly; China,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000839511100001&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
WOS:000917604700001,Continuous voluntary community care services for older people in China: Evidence from Wuhu,"Xin, Ying; An, Jianzeng; Xu, Jia",FRONTIERS IN PUBLIC HEALTH,2023,10.3389/fpubh.2022.1063156,6,community; care service; older people; volunteerism; China,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000917604700001&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
WOS:000923752200004,"Met and Unmet Needs of Older Adults With Cognitive Impairment, and Burden and Benefits of Their Family Caregivers","Sung, Pildoo; Hashim, Nawal; Malhotra, Rahul; Chan, Angelique",ALZHEIMER DISEASE & ASSOCIATED DISORDERS,2022,10.1097/WAD.0000000000000529,5,cognitive impairment; met needs; unmet needs; caregiving burden; caregiving benefits,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000923752200004&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
WOS:000964923000002,Determinants of e-Mental Health Use During COVID-19: Cross-sectional Canadian Study,"Yu, Ellie; Xu, Bowen; Sequeira, Lydia",JOURNAL OF MEDICAL INTERNET RESEARCH,2022,10.2196/39662,9,digital health; mental health; e-Mental health; user profile; determinants; health service; use; utilization; COVID-19; pandemic; Canada; users; factors,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000964923000002&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
WOS:000978516700001,Cared and uncared populations: understanding unmet care needs of older adults (65+) across different social care systems in Europe,"Calderon-Jaramillo, Mariana; Zueras, Pilar",EUROPEAN JOURNAL OF AGEING,2023,10.1007/s10433-023-00760-3,16,Social care systems; Ageing; Unmet care needs; Care provision; Europe,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000978516700001&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
WOS:000991034800001,Identifying facilitators and barriers to integrated and equitable care for community-dwelling older adults with high emergency department use from historically marginalized groups,"MacLeod, Krystal Kehoe; Flores, Karyle Nama; Chandra, Kavish",INTERNATIONAL JOURNAL FOR EQUITY IN HEALTH,2023,10.1186/s12939-023-01900-y,6,Emergency department avoidance; Frequent users; Health services accessibility; Mixed methods; Older adults; Unmet care needs,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000991034800001&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
WOS:000990950300001,The impact of home and community care services pilot program on healthy aging: A difference-in-difference with propensity score matching analysis from China,"Su, Qing; Wang, Hang; Fan, Lijun",ARCHIVES OF GERONTOLOGY AND GERIATRICS,2023,10.1016/j.archger.2023.104970,30,Older adults; China; Home and community care services; Healthy aging,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000990950300001&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
WOS:000970519000049,The Trauma Dyad: The Role of Informal Caregivers for Older Adults After Traumatic Injury,"Sokas, Claire M.; Bollens-Lund, Evan; Husain, Mohammed; Ornstein, Katherine A.; Kelly, Masami T.; Sheu, Christina; Kerr, Emma; Jarman, Molly; Salim, Ali; Kelley, Amy S.; Cooper, Zara",ANNALS OF SURGERY,2023,10.1097/SLA.0000000000005200,7,caregiving; family; informal caregivers; older adults; trauma,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000970519000049&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
WOS:000993310700001,Meeting the need for post-stroke vision care in Australia: a scoping narrative review of current practice,"Sorbello, Shanelle; Rose, Kathryn; French, Amanda; Rowe, Fiona; Lau, Sonia",DISABILITY AND REHABILITATION,2024,10.1080/09638288.2023.2214743,1,Stroke; vision rehabilitation; Australian healthcare; care pathways; visual impairment,Review,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000993310700001&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
WOS:000994548900001,Inequities in Mental Health Care Facing Racialized Immigrant Older Adults With Mental Disorders Despite Universal Coverage: A Population-Based Study in Canada,"Lin, Shen (Lamson)",JOURNALS OF GERONTOLOGY SERIES B-PSYCHOLOGICAL SCIENCES AND SOCIAL SCIENCES,2023,10.1093/geronb/gbad036,8,Geriatric psychiatry; Machine learning; Mental health treatment; Migration; Minority aging,Article; Early Access,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000994548900001&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
WOS:001016006600001,The relationships between informal and formal social care for older people in England: A comparison before and after the Care Act 2014,"Lyu, Jae Yeon; Hu, Bo; Wittenberg, Raphael; King, Derek",JOURNAL OF AGING & SOCIAL POLICY,2024,10.1080/08959420.2023.2226308,12,Care Act 2014; England; formal care; informal care; social care; substitution effects,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:001016006600001&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
WOS:001021423200007,"Care poverty among older adults in East Asia: A comparison of unmet care needs between China and Taiwan (vol 102, 104738, 2022)","Hu, Bo; Chou, Yueh-Ching",ARCHIVES OF GERONTOLOGY AND GERIATRICS,2022,10.1016/j.archger.2022.104744,1,,Correction,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:001021423200007&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
WOS:001028280500001,Breast Cancer Survivors' Attitudes toward eMental Health: A Cross-Sectional Study,"Mendes-Santos, Cristina; Campos, Teresa; Ferreira, Diana; Weiderpass, Elisabete; Santana, Rui; Andersson, Gerhard",HEALTHCARE,2023,10.3390/healthcare11131920,2,attitudes; breast cancer; eMental Health; Portugal; EU,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:001028280500001&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
WOS:001676312500001,"Race/Ethnicity, Nativity, and Gender Disparities in Unmet Care Needs Among Older Adults in the United States","Lin, Zhiyong; Liu, Hui",GERONTOLOGIST,2023,10.1093/geront/gnad094,26,Health disparities; Intersectionality; Long-term care; Minority aging,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:001676312500001&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
WOS:001034340900002,Association between home and community-based services and depressive symptoms in Chinese older adults: a multilevel analysis,"Xu, Tingke; Huang, Zishuo; Huang, Yucheng; Wang, Shanshan; Zhang, Xinxin; Hu, Yaqi; Zhu, Yue; Cheng, Dayi; Fu, Yating; Zhang, Xiangyang; Chen, Chun",BMC PUBLIC HEALTH,2023,10.1186/s12889-023-16008-9,13,Depressive symptoms; Home and community-based services; Generalized hierarchical linear models; Older adults,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:001034340900002&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
WOS:001041825000004,Perceived need for care and stigma experiences among individuals with methamphetamine-related admissions to inpatient mental health wards,"Wilson, Lochlan; Karnik, Niketa; Wong, Jacquelyne Y.; Barchet, Lyra; Sareen, Jitender; Jwely, Ahmed; Nickel, Nathan; Konrad, Geoffrey; Nepon, Joshua; Bolton, James M.",HARM REDUCTION JOURNAL,2023,10.1186/s12954-023-00827-5,4,Methamphetamine; Canada; Perceived need; Stigma,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:001041825000004&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
WOS:001051734600014,"Diabetic control and compliance using glycated haemoglobin (HbA1C) testing guidelines in public healthcare facilities of Gauteng province, South Africa","Kone, Ngalulawa; Cassim, Naseem; Maposa, Innocent; George, Jaya Anna",PLOS ONE,2023,10.1371/journal.pone.0278789,5,,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:001051734600014&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
WOS:001063073500001,"Changes in unmet care needs, social support and distress from initial diagnosis to post-surgery in patients with gynecological cancer: A longitudinal study","Adamakidou, Theodoula; Menti, Konstantina; Charalambous, Andreas; Tsiou, Chrysoula; Vlachou, Eugenia; Govina, Ourania",EUROPEAN JOURNAL OF ONCOLOGY NURSING,2023,10.1016/j.ejon.2023.102358,9,Anxiety; Distress; Gynecological cancer; Longitudinal study; Needs assessment; Newly diagnosed patient; Nursing care; Social support,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:001063073500001&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
WOS:001063292300001,Scale Validation of the Mandarin-Language Supportive Care Needs Survey-Adolescent Form,"Wu, Wei-Wen; Tang, Chia-Chun; Jou, Shiann-Tang; Hung, Giun-Yi",SEMINARS IN ONCOLOGY NURSING,2023,10.1016/j.soncn.2023.151442,0,Adolescents; Care need; Nursing care; Oncologic care; Scale development,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:001063292300001&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
WOS:001074726700001,Care experiences and care expectations of hospitalized high-risk pregnant women: a qualitative study,"Edis, Elif Keten; Kurtgoz, Asli",WOMEN & HEALTH,2023,10.1080/03630242.2023.2262614,1,High-risk; nursing care; pregnancy; pregnant women; qualitative research,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:001074726700001&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
